,movieId,title,Annee,genres_x,titleType,isAdult,runtimeMinutes,genres_y
2492,1591,Spawn,1997,Action|Adventure|Sci-Fi|Thriller,movie,0.0,96,"Action,Drama,Horror"
2493,1591,Spawn,1997,Action|Adventure|Sci-Fi|Thriller,movie,0.0,\N,"Action,Adventure,Drama"
2494,1592,Air Bud,1997,Children|Comedy,movie,0.0,98,"Comedy,Drama,Family"
2495,1593,Picture Perfect,1997,Comedy|Romance,movie,0.0,101,"Comedy,Drama,Romance"
2496,1593,Picture Perfect,1997,Comedy|Romance,movie,0.0,\N,Drama
2497,1593,Picture Perfect,1997,Comedy|Romance,movie,0.0,\N,Horror
2498,1593,Picture Perfect,1997,Comedy|Romance,movie,0.0,\N,Drama
2499,1594,In the Company of Men,1997,Comedy|Drama,movie,0.0,97,"Comedy,Drama"
2500,1596,Career Girls,1997,Drama,movie,0.0,83,"Comedy,Drama"
2501,1597,Conspiracy Theory,1997,Drama|Mystery|Romance|Thriller,movie,0.0,135,"Action,Mystery,Thriller"
2502,1597,Conspiracy Theory,1997,Drama|Mystery|Romance|Thriller,movie,0.0,79,"Horror,Thriller"
2503,1597,Conspiracy Theory,1997,Drama|Mystery|Romance|Thriller,movie,0.0,\N,Sci-Fi
2504,1598,Desperate Measures,1998,Crime|Drama|Thriller,movie,0.0,\N,\N
2505,1598,Desperate Measures,1998,Crime|Drama|Thriller,movie,0.0,100,"Action,Crime,Drama"
2506,1598,Desperate Measures,1998,Crime|Drama|Thriller,movie,0.0,\N,\N
2507,1598,Desperate Measures,1998,Crime|Drama|Thriller,movie,0.0,\N,\N
2508,1598,Desperate Measures,1998,Crime|Drama|Thriller,movie,0.0,90,Thriller
2509,1598,Desperate Measures,1998,Crime|Drama|Thriller,movie,0.0,\N,Drama
2510,1599,Steel,1997,Action,movie,0.0,102,"Action,Adventure,Crime"
2511,1599,Steel,1997,Action,movie,0.0,97,"Action,Adventure,Crime"
2512,1599,Steel,1997,Action,movie,0.0,\N,\N
2513,1599,Steel,1997,Action,movie,0.0,\N,Western
2514,1599,Steel,1997,Action,movie,0.0,\N,"Action,Thriller"
2515,1599,Steel,1997,Action,movie,0.0,95,Drama
2516,1599,Steel,1997,Action,movie,0.0,108,"Drama,Mystery,Romance"
2517,1599,Steel,1997,Action,movie,0.0,\N,Thriller
2518,1600,She's So Lovely,1997,Drama|Romance,movie,0.0,100,"Drama,Romance"
2519,1601,Hoodlum,1997,Crime|Drama|Film-Noir,movie,0.0,130,"Crime,Drama"
2520,1602,Leave It to Beaver,1997,Comedy,movie,0.0,84,"Comedy,Family"
2521,1603,Mimic,1997,Horror|Sci-Fi|Thriller,movie,0.0,105,"Horror,Sci-Fi"
2522,1604,Money Talks,1997,Action|Comedy,movie,0.0,70,Comedy
2523,1604,Money Talks,1997,Action|Comedy,movie,0.0,97,"Action,Comedy,Crime"
2524,1604,Money Talks,1997,Action|Comedy,movie,0.0,81,"Comedy,Documentary"
2525,1604,Money Talks,1997,Action|Comedy,movie,0.0,73,Comedy
2526,1604,Money Talks,1997,Action|Comedy,movie,0.0,91,Comedy
2527,1604,Money Talks,1997,Action|Comedy,movie,0.0,86,Crime
2528,1605,Excess Baggage,1997,Adventure|Romance,movie,0.0,80,Comedy
2529,1605,Excess Baggage,1997,Adventure|Romance,movie,0.0,59,Comedy
2530,1605,Excess Baggage,1997,Adventure|Romance,movie,0.0,101,"Action,Comedy,Crime"
2531,1605,Excess Baggage,1997,Adventure|Romance,movie,0.0,90,"Comedy,Drama,Romance"
2532,1606,Kull the Conqueror,1997,Action|Adventure,movie,0.0,95,"Action,Adventure,Fantasy"
2533,1608,Air Force One,1997,Action|Thriller,movie,0.0,124,"Action,Drama,Thriller"
2534,1609,187 (One Eight Seven),1997,Drama|Thriller,,,,
2535,1610,"Hunt for Red October, The",1990,Action|Adventure|Thriller,,,,
2536,1611,My Own Private Idaho,1991,Drama|Romance,movie,0.0,104,Drama
2537,1612,"Kiss Me, Guido",1997,Comedy,movie,0.0,86,Comedy
2538,1613,Star Maps,1997,Drama,movie,0.0,86,"Comedy,Drama"
2539,1613,Star Maps,1997,Drama,movie,0.0,\N,"Comedy,Drama,Romance"
2540,1614,In & Out,1997,Comedy,movie,0.0,90,"Comedy,Romance"
2541,1614,In & Out,1997,Comedy,movie,1.0,80,\N
2542,1615,"Edge, The",1997,Adventure|Drama,,,,
2543,1616,"Peacemaker, The",1997,Action|Thriller|War,,,,
2544,1617,L.A. Confidential,1997,Crime|Film-Noir|Mystery|Thriller,movie,0.0,138,"Crime,Drama,Mystery"
2545,1619,Seven Years in Tibet,1997,Adventure|Drama|War,movie,0.0,136,"Adventure,Biography,Drama"
2546,1619,Seven Years in Tibet,1997,Adventure|Drama|War,movie,0.0,79,"Documentary,Drama"
2547,1620,Kiss the Girls,1997,Crime|Drama|Mystery|Thriller,movie,0.0,115,"Crime,Drama,Mystery"
2548,1621,Soul Food,1997,Drama,movie,0.0,115,"Comedy,Drama"
2549,1623,Wishmaster,1997,Horror,movie,0.0,90,"Fantasy,Horror"
2550,1624,"Thousand Acres, A",1997,Drama,,,,
2551,1625,"Game, The",1997,Drama|Mystery|Thriller,,,,
2552,1626,Fire Down Below,1997,Action|Drama|Thriller,movie,0.0,116,"Adventure,Drama"
2553,1626,Fire Down Below,1997,Action|Drama|Thriller,movie,0.0,105,"Action,Drama,Thriller"
2554,1627,U Turn,1997,Crime|Drama|Mystery,movie,0.0,125,"Crime,Drama,Thriller"
2555,1627,U Turn,1997,Crime|Drama|Mystery,movie,0.0,146,"Crime,Drama,Horror"
2556,1627,U Turn,1997,Crime|Drama|Mystery,movie,0.0,\N,"Horror,Thriller"
2557,1627,U Turn,1997,Crime|Drama|Mystery,movie,0.0,120,"Crime,Horror,Mystery"
2558,1627,U Turn,1997,Crime|Drama|Mystery,movie,0.0,\N,Drama
2559,1627,U Turn,1997,Crime|Drama|Mystery,movie,0.0,128,"Mystery,Thriller"
2560,1629,"MatchMaker, The",1997,Comedy|Romance,,,,
2561,1631,"Assignment, The",1997,Action|Thriller,,,,
2562,1633,Ulee's Gold,1997,Drama,movie,0.0,113,Drama
2563,1635,"Ice Storm, The",1997,Drama,,,,
2564,1639,Chasing Amy,1997,Comedy|Drama|Romance,movie,0.0,113,"Comedy,Drama,Romance"
2565,1641,"Full Monty, The",1997,Comedy|Drama,,,,
2566,1642,Indian Summer (a.k.a. Alive & Kicking),1996,Comedy|Drama,,,,
2567,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",1997,Drama|Romance,,,,
2568,1644,I Know What You Did Last Summer,1997,Horror|Mystery|Thriller,movie,0.0,101,"Horror,Mystery"
2569,1644,I Know What You Did Last Summer,1997,Horror|Mystery|Thriller,movie,0.0,\N,"Horror,Thriller"
2570,1645,The Devil's Advocate,1997,Drama|Mystery|Thriller,movie,0.0,144,"Drama,Mystery,Thriller"
2571,1646,RocketMan (a.k.a. Rocket Man),1997,Children|Comedy|Romance|Sci-Fi,,,,
2572,1647,Playing God,1997,Crime|Drama|Thriller,movie,0.0,94,"Crime,Drama,Thriller"
2573,1647,Playing God,1997,Crime|Drama|Thriller,movie,0.0,\N,"Action,Sci-Fi,Thriller"
2574,1647,Playing God,1997,Crime|Drama|Thriller,movie,0.0,95,Documentary
2575,1647,Playing God,1997,Crime|Drama|Thriller,movie,0.0,\N,Comedy
2576,1648,"House of Yes, The",1997,Comedy|Drama,,,,
2577,1649,"Fast, Cheap & Out of Control",1997,Documentary,movie,0.0,80,Documentary
2578,1650,Washington Square,1997,Drama,movie,0.0,115,"Drama,Romance"
2579,1652,Year of the Horse,1997,Documentary,movie,0.0,106,"Documentary,Music"
2580,1653,Gattaca,1997,Drama|Sci-Fi|Thriller,movie,0.0,106,"Drama,Sci-Fi,Thriller"
2581,1654,FairyTale: A True Story,1997,Children|Drama|Fantasy,movie,0.0,99,"Drama,Family,Fantasy"
2582,1655,Phantoms,1998,Drama|Horror|Thriller,movie,0.0,96,"Horror,Sci-Fi,Thriller"
2583,1655,Phantoms,1998,Drama|Horror|Thriller,movie,0.0,90,Horror
2584,1656,Swept from the Sea,1997,Drama|Romance,movie,0.0,115,"Drama,Mystery,Romance"
2585,1658,"Life Less Ordinary, A",1997,Romance|Thriller,,,,
2586,1659,Hurricane Streets,1997,Drama,movie,0.0,86,"Crime,Drama,Romance"
2587,1660,Eve's Bayou,1997,Drama,movie,0.0,109,Drama
2588,1661,Switchback,1997,Crime|Mystery|Thriller,movie,0.0,118,"Crime,Mystery,Thriller"
2589,1661,Switchback,1997,Crime|Mystery|Thriller,movie,0.0,\N,Animation
2590,1662,Gang Related,1997,Crime,movie,0.0,111,"Action,Crime,Drama"
2591,1663,Stripes,1981,Comedy|War,movie,0.0,106,"Comedy,War"
2592,1663,Stripes,1981,Comedy|War,movie,0.0,85,Drama
2593,1665,Bean,1997,Comedy,movie,0.0,89,"Adventure,Comedy,Family"
2594,1667,Mad City,1997,Action|Drama,movie,0.0,114,"Crime,Drama,Thriller"
2595,1667,Mad City,1997,Action|Drama,movie,0.0,\N,Drama
2596,1670,Welcome to Sarajevo,1997,Drama|War,movie,0.0,103,"Drama,War"
2597,1671,Deceiver,1997,Crime|Drama|Thriller,movie,0.0,106,"Crime,Drama,Mystery"
2598,1671,Deceiver,1997,Crime|Drama|Thriller,movie,0.0,\N,Thriller
2599,1672,"Rainmaker, The",1997,Drama,,,,
2600,1673,Boogie Nights,1997,Drama,movie,0.0,155,Drama
2601,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,112,"Crime,Drama,Romance"
2602,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,\N,Drama
2603,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,\N,"Action,Comedy,Mystery"
2604,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,108,Crime
2605,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,96,"Action,Crime,Drama"
2606,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,\N,Thriller
2607,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,60,Drama
2608,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,67,Western
2609,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,11,Drama
2610,1674,Witness,1985,Drama|Romance|Thriller,movie,0.0,129,"Crime,Drama"
2611,1675,Incognito,1997,Crime|Thriller,movie,0.0,\N,Comedy
2612,1675,Incognito,1997,Crime|Thriller,movie,0.0,88,Comedy
2613,1675,Incognito,1997,Crime|Thriller,movie,0.0,108,"Crime,Thriller"
2614,1675,Incognito,1997,Crime|Thriller,movie,0.0,100,Family
2615,1675,Incognito,1997,Crime|Thriller,movie,0.0,100,"Crime,Drama"
2616,1675,Incognito,1997,Crime|Thriller,movie,0.0,\N,"Action,Horror"
2617,1675,Incognito,1997,Crime|Thriller,movie,0.0,93,Comedy
2618,1675,Incognito,1997,Crime|Thriller,movie,0.0,\N,Action
2619,1675,Incognito,1997,Crime|Thriller,movie,0.0,\N,Action
2620,1675,Incognito,1997,Crime|Thriller,movie,0.0,30,Drama
2621,1676,Starship Troopers,1997,Action|Sci-Fi,movie,0.0,129,"Action,Adventure,Sci-Fi"
2622,1676,Starship Troopers,1997,Action|Sci-Fi,movie,0.0,\N,"Action,Adventure,Sci-Fi"
2623,1677,Critical Care,1997,Comedy|Drama,movie,0.0,107,"Comedy,Drama"
2624,1678,"Joy Luck Club, The",1993,Drama|Romance,,,,
2625,1679,Chairman of the Board,1998,Comedy,movie,0.0,95,Comedy
2626,1680,Sliding Doors,1998,Drama|Romance,movie,0.0,99,"Comedy,Drama,Fantasy"
2627,1681,Mortal Kombat: Annihilation,1997,Action|Adventure|Fantasy,movie,0.0,95,"Action,Adventure,Fantasy"
2628,1682,"Truman Show, The",1998,Comedy|Drama|Sci-Fi,,,,
2629,1683,"Wings of the Dove, The",1997,Drama|Romance,,,,
2630,1684,Mrs. Dalloway,1997,Drama|Romance,,,,
2631,1685,"I Love You, I Love You Not",1996,Drama|Romance,movie,0.0,84,Drama
2632,1685,"I Love You, I Love You Not",1996,Drama|Romance,movie,0.0,88,"Drama,Romance"
2633,1686,Red Corner,1997,Crime|Thriller,movie,0.0,122,"Crime,Drama,Thriller"
2634,1687,"Jackal, The",1997,Action|Thriller,,,,
2635,1688,Anastasia,1997,Adventure|Animation|Children|Drama|Musical,movie,0.0,105,"Biography,Drama,History"
2636,1688,Anastasia,1997,Adventure|Animation|Children|Drama|Musical,movie,0.0,94,"Adventure,Animation,Drama"
2637,1688,Anastasia,1997,Adventure|Animation|Children|Drama|Musical,movie,0.0,\N,"Adventure,Family,Fantasy"
2638,1689,"Man Who Knew Too Little, The",1997,Comedy|Crime|Thriller,,,,
2639,1690,Alien: Resurrection,1997,Action|Horror|Sci-Fi,movie,0.0,109,"Action,Horror,Sci-Fi"
2640,1693,Amistad,1997,Drama|Mystery,movie,0.0,155,"Biography,Drama,History"
2641,1694,"Apostle, The",1997,Drama,,,,
2642,1695,Artemisia,1997,Drama,movie,0.0,98,"Biography,Drama,History"
2643,1695,Artemisia,1997,Drama,movie,0.0,85,Drama
2644,1695,Artemisia,1997,Drama,movie,0.0,\N,Family
2645,1696,Bent,1997,Drama|War,movie,0.0,105,"Drama,History,Romance"
2646,1696,Bent,1997,Drama|War,movie,0.0,96,"Crime,Thriller"
2647,1699,"Butcher Boy, The",1997,Comedy|Drama,,,,
2648,1701,Deconstructing Harry,1997,Comedy|Drama,movie,0.0,96,Comedy
2649,1702,Flubber,1997,Children|Comedy|Fantasy,movie,0.0,93,"Comedy,Family,Sci-Fi"
2650,1703,For Richer or Poorer,1997,Comedy,movie,0.0,115,Comedy
2651,1703,For Richer or Poorer,1997,Comedy,movie,0.0,\N,"Comedy,Crime"
2652,1704,Good Will Hunting,1997,Drama|Romance,movie,0.0,126,"Drama,Romance"
2653,1707,Home Alone 3,1997,Children|Comedy,movie,0.0,102,"Comedy,Crime,Family"
2654,1711,Midnight in the Garden of Good and Evil,1997,Crime|Drama|Mystery,movie,0.0,155,"Crime,Drama,Mystery"
2655,1713,Mouse Hunt,1997,Children|Comedy,,,,
2656,1717,Scream 2,1997,Comedy|Horror|Mystery|Thriller,movie,0.0,120,"Horror,Mystery"
2657,1718,Stranger in the House,1997,Thriller,movie,0.0,104,"Crime,Drama"
2658,1718,Stranger in the House,1997,Thriller,movie,0.0,94,Thriller
2659,1718,Stranger in the House,1997,Thriller,movie,0.0,90,"Horror,Mystery,Thriller"
2660,1718,Stranger in the House,1997,Thriller,movie,0.0,\N,Thriller
2661,1718,Stranger in the House,1997,Thriller,movie,0.0,\N,Thriller
2662,1719,"Sweet Hereafter, The",1997,Drama,,,,
2663,1721,Titanic,1997,Drama|Romance,movie,0.0,85,"Action,Drama,History"
2664,1721,Titanic,1997,Drama|Romance,movie,0.0,98,"Drama,History,Romance"
2665,1721,Titanic,1997,Drama|Romance,movie,0.0,194,"Drama,Romance"
2666,1721,Titanic,1997,Drama|Romance,movie,0.0,\N,History
2667,1721,Titanic,1997,Drama|Romance,movie,0.0,\N,Adventure
2668,1721,Titanic,1997,Drama|Romance,movie,0.0,115,Family
2669,1722,Tomorrow Never Dies,1997,Action|Adventure|Thriller,movie,0.0,119,"Action,Adventure,Thriller"
2670,1726,"Postman, The",1997,Action|Adventure|Drama|Sci-Fi,,,,
2671,1727,"Horse Whisperer, The",1998,Drama|Romance,,,,
2672,1729,Jackie Brown,1997,Crime|Drama|Thriller,movie,0.0,154,"Crime,Drama,Thriller"
2673,1730,Kundun,1997,Drama,movie,0.0,134,"Biography,Drama,History"
2674,1731,Mr. Magoo,1997,Comedy,movie,0.0,87,"Adventure,Comedy,Family"
2675,1732,"Big Lebowski, The",1998,Comedy|Crime,,,,
2676,1733,Afterglow,1997,Drama|Romance,movie,0.0,119,"Comedy,Drama,Romance"
2677,1733,Afterglow,1997,Drama|Romance,movie,0.0,\N,Drama
2678,1733,Afterglow,1997,Drama|Romance,movie,0.0,\N,Documentary
2679,1733,Afterglow,1997,Drama|Romance,movie,0.0,113,"Drama,Romance"
2680,1733,Afterglow,1997,Drama|Romance,movie,0.0,\N,"Action,Horror"
2681,1733,Afterglow,1997,Drama|Romance,movie,0.0,\N,Drama
2682,1733,Afterglow,1997,Drama|Romance,movie,0.0,95,\N
2683,1734,My Life in Pink (Ma vie en rose),1997,Comedy|Drama,,,,
2684,1735,Great Expectations,1998,Drama|Romance,movie,0.0,50,Drama
2685,1735,Great Expectations,1998,Drama|Romance,movie,0.0,102,"Drama,Romance"
2686,1735,Great Expectations,1998,Drama|Romance,movie,0.0,118,"Adventure,Drama,Mystery"
2687,1735,Great Expectations,1998,Drama|Romance,movie,0.0,\N,\N
2688,1735,Great Expectations,1998,Drama|Romance,movie,0.0,111,"Drama,Romance"
2689,1735,Great Expectations,1998,Drama|Romance,movie,0.0,100,Documentary
2690,1735,Great Expectations,1998,Drama|Romance,movie,0.0,128,"Drama,Romance"
2691,1735,Great Expectations,1998,Drama|Romance,movie,0.0,145,Drama
2692,1739,3 Ninjas: High Noon On Mega Mountain,1998,Action|Children|Comedy,,,,
2693,1746,Senseless,1998,Comedy,movie,0.0,93,"Comedy,Romance"
2694,1746,Senseless,1998,Comedy,movie,0.0,87,"Crime,Drama,Horror"
2695,1747,Wag the Dog,1997,Comedy,movie,0.0,97,"Comedy,Drama"
2696,1748,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller,movie,0.0,98,"Crime,Drama,Film-Noir"
2697,1748,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller,movie,0.0,97,\N
2698,1748,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller,movie,0.0,100,"Mystery,Sci-Fi,Thriller"
2699,1748,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller,movie,0.0,113,Drama
2700,1752,Hard Rain,1998,Action|Crime|Thriller,movie,0.0,97,"Action,Crime,Drama"
2701,1753,Half Baked,1998,Comedy,movie,0.0,82,"Comedy,Crime"
2702,1754,Fallen,1998,Crime|Drama|Fantasy|Thriller,movie,0.0,124,"Action,Crime,Drama"
2703,1754,Fallen,1998,Crime|Drama|Fantasy|Thriller,movie,0.0,91,"Drama,Fantasy,Romance"
2704,1754,Fallen,1998,Crime|Drama|Fantasy|Thriller,movie,0.0,91,Documentary
2705,1754,Fallen,1998,Crime|Drama|Fantasy|Thriller,movie,0.0,75,Documentary
2706,1754,Fallen,1998,Crime|Drama|Fantasy|Thriller,movie,0.0,\N,"Fantasy,Horror,Sci-Fi"
2707,1754,Fallen,1998,Crime|Drama|Fantasy|Thriller,movie,0.0,120,"Mystery,Sci-Fi,Thriller"
2708,1755,Shooting Fish,1997,Comedy|Romance,movie,0.0,109,"Comedy,Crime,Romance"
2709,1757,Fallen Angels (Duo luo tian shi),1995,Drama|Romance,,,,
2710,1759,"Four Days in September (O Que É Isso, Companheiro?)",1997,Drama,,,,
2711,1760,Spice World,1997,Comedy,movie,0.0,93,"Comedy,Family,Music"
2712,1762,Deep Rising,1998,Action|Horror|Sci-Fi,movie,0.0,106,"Action,Adventure,Horror"
2713,1767,Music From Another Room,1998,Drama|Romance,,,,
2714,1769,"Replacement Killers, The",1998,Action|Crime|Thriller,,,,
2715,1770,B. Monkey,1998,Crime|Romance|Thriller,movie,0.0,92,"Crime,Drama,Romance"
2716,1771,Night Flier,1997,Horror,,,,
2717,1772,Blues Brothers 2000,1998,Action|Comedy|Musical,movie,0.0,123,"Action,Comedy,Crime"
2718,1777,"Wedding Singer, The",1998,Comedy|Romance,,,,
2719,1779,Sphere,1998,Sci-Fi|Thriller,movie,0.0,134,"Action,Mystery,Sci-Fi"
2720,1783,Palmetto,1998,Crime|Drama|Mystery|Romance|Thriller,movie,0.0,114,"Crime,Drama,Mystery"
2721,1784,As Good as It Gets,1997,Comedy|Drama|Romance,movie,0.0,139,"Comedy,Drama,Romance"
2722,1785,King of New York,1990,Crime|Thriller,movie,0.0,103,"Crime,Thriller"
2723,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,99,"Drama,Romance"
2724,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,105,"Crime,Drama,Mystery"
2725,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,94,"Crime,Drama,Mystery"
2726,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,108,"Drama,Mystery,Romance"
2727,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,75,Drama
2728,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,\N,Drama
2729,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,117,\N
2730,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,100,"Drama,War"
2731,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,122,"Drama,Fantasy,Romance"
2732,1791,Twilight,1998,Crime|Drama|Thriller,movie,0.0,7,Documentary
2733,1792,U.S. Marshals,1998,Action|Crime|Thriller,movie,0.0,131,"Action,Crime,Thriller"
2734,1793,Welcome to Woop-Woop,1997,Comedy,,,,
2735,1794,Love and Death on Long Island,1997,Comedy|Drama,movie,0.0,93,"Comedy,Drama"
2736,1797,Everest,1998,Documentary|IMAX,movie,0.0,\N,Documentary
2737,1797,Everest,1998,Documentary|IMAX,movie,0.0,\N,"Biography,Drama,History"
2738,1797,Everest,1998,Documentary|IMAX,movie,0.0,121,"Action,Adventure,Biography"
2739,1797,Everest,1998,Documentary|IMAX,movie,0.0,\N,Documentary
2740,1798,Hush,1998,Thriller,movie,0.0,60,"Drama,Romance"
2741,1798,Hush,1998,Thriller,movie,0.0,96,"Drama,Thriller"
2742,1798,Hush,1998,Thriller,movie,0.0,91,"Horror,Thriller"
2743,1798,Hush,1998,Thriller,movie,0.0,103,"Drama,Thriller"
2744,1798,Hush,1998,Thriller,movie,0.0,\N,Drama
2745,1798,Hush,1998,Thriller,movie,0.0,100,Documentary
2746,1798,Hush,1998,Thriller,movie,0.0,82,"Horror,Thriller"
2747,1798,Hush,1998,Thriller,movie,0.0,90,"Action,Drama,History"
2748,1798,Hush,1998,Thriller,movie,0.0,80,"Documentary,Drama,Reality-TV"
2749,1799,Suicide Kings,1997,Comedy|Crime|Drama|Mystery|Thriller,movie,0.0,106,"Comedy,Crime,Drama"
2750,1801,"Man in the Iron Mask, The",1998,Action|Adventure|Drama,,,,
2751,1804,"Newton Boys, The",1998,Crime|Drama,,,,
2752,1805,Wild Things,1998,Crime|Drama|Mystery|Thriller,movie,0.0,108,"Crime,Drama,Mystery"
2753,1805,Wild Things,1998,Crime|Drama|Mystery|Thriller,movie,1.0,82,"Adult,Comedy"
2754,1805,Wild Things,1998,Crime|Drama|Mystery|Thriller,movie,0.0,39,"Documentary,Western"
2755,1806,Paulie,1998,Adventure|Children|Comedy,movie,0.0,91,"Adventure,Comedy,Drama"
2756,1807,"Cool, Dry Place, A",1998,Drama,,,,
2757,1809,Fireworks (Hana-bi),1997,Crime|Drama,,,,
2758,1810,Primary Colors,1998,Comedy|Drama,movie,0.0,143,"Comedy,Drama"
2759,1812,Wide Awake,1998,Children|Comedy|Drama,movie,0.0,88,"Comedy,Drama,Family"
2760,1812,Wide Awake,1998,Children|Comedy|Drama,movie,0.0,79,Documentary
2761,1812,Wide Awake,1998,Children|Comedy|Drama,movie,0.0,120,Drama
2762,1812,Wide Awake,1998,Children|Comedy|Drama,movie,0.0,113,"Drama,Thriller"
2763,1812,Wide Awake,1998,Children|Comedy|Drama,movie,0.0,\N,"Action,Adventure,Fantasy"
2764,1816,Two Girls and a Guy,1997,Comedy|Drama,movie,0.0,84,"Comedy,Drama"
2765,1821,"Object of My Affection, The",1998,Comedy|Romance,,,,
2766,1824,Homegrown,1998,Comedy|Thriller,movie,0.0,102,"Comedy,Crime,Drama"
2767,1824,Homegrown,1998,Comedy|Thriller,movie,0.0,\N,Drama
2768,1824,Homegrown,1998,Comedy|Thriller,movie,0.0,\N,Drama
2769,1825,The Players Club,1998,Comedy|Drama,movie,0.0,104,"Comedy,Drama"
2770,1826,Barney's Great Adventure,1998,Adventure|Children,movie,0.0,76,"Adventure,Comedy,Drama"
2771,1827,"Big One, The",1997,Comedy|Documentary,,,,
2772,1829,Chinese Box,1997,Drama|Romance,movie,0.0,99,"Drama,Romance"
2773,1831,Lost in Space,1998,Action|Adventure|Sci-Fi,movie,0.0,130,"Action,Adventure,Family"
2774,1831,Lost in Space,1998,Action|Adventure|Sci-Fi,movie,0.0,55,Drama
2775,1833,Mercury Rising,1998,Action|Drama|Thriller,movie,0.0,111,"Action,Crime,Drama"
2776,1834,"Spanish Prisoner, The",1997,Crime|Drama|Mystery|Thriller,,,,
2777,1835,City of Angels,1998,Drama|Fantasy|Romance,movie,0.0,114,"Drama,Fantasy,Romance"
2778,1835,City of Angels,1998,Drama|Fantasy|Romance,movie,0.0,\N,"Comedy,Musical"
2779,1835,City of Angels,1998,Drama|Fantasy|Romance,movie,0.0,\N,"Action,Thriller"
2780,1835,City of Angels,1998,Drama|Fantasy|Romance,movie,0.0,\N,"Action,Comedy,Drama"
2781,1835,City of Angels,1998,Drama|Fantasy|Romance,movie,0.0,\N,"Action,Drama,Horror"
2782,1835,City of Angels,1998,Drama|Fantasy|Romance,movie,0.0,\N,Drama
2783,1836,"Last Days of Disco, The",1998,Comedy|Drama,,,,
2784,1837,"Odd Couple II, The",1998,Comedy,,,,
2785,1839,My Giant,1998,Comedy,movie,0.0,103,"Comedy,Drama"
2786,1840,He Got Game,1998,Drama,movie,0.0,136,"Drama,Sport"
2787,1841,"Gingerbread Man, The",1998,Drama|Thriller,,,,
2788,1844,Live Flesh (Carne trémula),1997,Drama|Romance,,,,
2789,1845,Zero Effect,1998,Comedy|Mystery|Thriller,movie,0.0,116,"Comedy,Crime,Drama"
2790,1848,"Borrowers, The",1997,Adventure|Children|Comedy|Fantasy,,,,
2791,1855,Krippendorf's Tribe,1998,Comedy,movie,0.0,94,Comedy
2792,1856,Kurt & Courtney,1998,Documentary,movie,0.0,95,"Crime,Documentary,Music"
2793,1857,"Real Blonde, The",1997,Comedy,,,,
2794,1858,Mr. Nice Guy (Yat goh ho yan),1997,Action|Comedy,,,,
2795,1859,Taste of Cherry (Ta'm e guilass),1997,Drama,,,,
2796,1860,Character (Karakter),1997,Drama,,,,
2797,1862,Species II,1998,Horror|Sci-Fi,movie,0.0,93,"Action,Horror,Sci-Fi"
2798,1863,Major League: Back to the Minors,1998,Comedy,movie,0.0,100,"Comedy,Sport"
2799,1866,"Big Hit, The",1998,Action|Comedy|Crime,,,,
2800,1867,Tarzan and the Lost City,1998,Action|Adventure,movie,0.0,83,"Action,Adventure,Family"
2801,1870,"Dancer, Texas Pop. 81",1998,Comedy|Drama,movie,0.0,97,"Comedy,Drama,Family"
2802,1873,"Misérables, Les",1998,Crime|Drama|Romance|War,,,,
2803,1875,Clockwatchers,1997,Comedy,movie,0.0,96,"Comedy,Drama"
2804,1876,Deep Impact,1998,Drama|Sci-Fi|Thriller,movie,0.0,120,"Action,Drama,Romance"
2805,1881,Quest for Camelot,1998,Adventure|Animation|Children|Fantasy|Musical,movie,0.0,86,"Adventure,Animation,Comedy"
2806,1882,Godzilla,1998,Action|Sci-Fi|Thriller,movie,0.0,96,"Drama,Horror,Sci-Fi"
2807,1882,Godzilla,1998,Action|Sci-Fi|Thriller,movie,0.0,139,"Action,Sci-Fi,Thriller"
2808,1882,Godzilla,1998,Action|Sci-Fi|Thriller,movie,0.0,123,"Action,Adventure,Sci-Fi"
2809,1882,Godzilla,1998,Action|Sci-Fi|Thriller,movie,0.0,92,Sci-Fi
2810,1882,Godzilla,1998,Action|Sci-Fi|Thriller,movie,0.0,106,Sci-Fi
